TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,price,location_number,city,zip_code,bedroom_count,bathroom_count,parking_count
1351970,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,84.0,84.0,84.0,84.0,84.0,Stuart Park,820,84.0,84.0,84.0
1351971,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,149.66,149.66,149.66,149.66,149.66,Darwin City,800,149.66,149.66,149.66
1351972,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,149.66,149.66,149.66,149.66,149.66,Gunn,832,149.66,149.66,149.66
1351973,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,149.66,149.66,149.66,149.66,149.66,Parap,820,149.66,149.66,149.66
1351974,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,165.0,165.0,165.0,165.0,165.0,Moulden,830,165.0,165.0,165.0
1351975,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,150.57999999999998,150.57999999999998,150.57999999999998,150.57999999999998,150.57999999999998,Moil,810,150.57999999999998,150.57999999999998,150.57999999999998
1351976,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,168.8,168.8,168.8,168.8,168.8,Darwin City,800,168.8,168.8,168.8
1351977,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,150.57999999999998,150.57999999999998,150.57999999999998,150.57999999999998,150.57999999999998,Wanguri,810,150.57999999999998,150.57999999999998,150.57999999999998
1351978,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,168.32,168.32,168.32,168.32,168.32,Coconut Grove,810,168.32,168.32,168.32
1351979,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,168.32,168.32,168.32,168.32,168.32,Darwin City,800,168.32,168.32,168.32
1351980,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,168.32,168.32,168.32,168.32,168.32,Parap,820,168.32,168.32,168.32
1351981,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,168.32,168.32,168.32,168.32,168.32,Woodroffe,830,168.32,168.32,168.32
1351982,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,168.32,168.32,168.32,168.32,168.32,Parap,820,168.32,168.32,168.32
1351983,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,175.52,175.52,175.52,175.52,175.52,Virginia,834,175.52,175.52,175.52
1351984,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,203.0,203.0,203.0,203.0,203.0,Humpty Doo,836,203.0,203.0,203.0
1351985,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,209.6,209.6,209.6,209.6,209.6,Humpty Doo,836,209.6,209.6,209.6
1351958,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Darwin City,800,210.85999999999999,210.85999999999999,210.85999999999999
1351957,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Acreage,260.0,260.0,260.0,260.0,260.0,Berry Springs,838,260.0,260.0,260.0
1351956,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Nightcliff,810,210.85999999999999,210.85999999999999,210.85999999999999
1351955,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Darwin City,800,210.85999999999999,210.85999999999999,210.85999999999999
1351927,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,163.0,163.0,163.0,163.0,163.0,Gray,830,163.0,163.0,163.0
1351928,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,163.0,163.0,163.0,163.0,163.0,Gunn,832,163.0,163.0,163.0
1351929,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,143.0,143.0,143.0,143.0,143.0,Bellamack,832,143.0,143.0,143.0
1351930,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,324.4,324.4,324.4,324.4,324.4,Darwin City,800,324.4,324.4,324.4
1351931,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,353.4,353.4,353.4,353.4,353.4,Rosebery,832,353.4,353.4,353.4
1351932,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,366.8,366.8,366.8,366.8,366.8,Darwin City,800,366.8,366.8,366.8
1351933,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Stuart Park,820,230.42200000000003,230.42200000000003,230.42200000000003
1351934,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,1368.2,1368.2,1368.2,1368.2,1368.2,Howard Springs,835,1368.2,1368.2,1368.2
1351935,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,362.86,362.86,362.86,362.86,362.86,Bakewell,832,362.86,362.86,362.86
1351936,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,1000.0,1000.0,1000.0,1000.0,1000.0,Girraween,836,1000.0,1000.0,1000.0
1351937,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Lifestyle,215.2,215.2,215.2,215.2,215.2,Humpty Doo,836,215.2,215.2,215.2
1351938,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,362.86,362.86,362.86,362.86,362.86,Malak,812,362.86,362.86,362.86
1351939,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,362.86,362.86,362.86,362.86,362.86,Farrar,830,362.86,362.86,362.86
1351864,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,246.6,246.6,246.6,246.6,246.6,Bakewell,832,246.6,246.6,246.6
1351940,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,362.86,362.86,362.86,362.86,362.86,Darwin City,800,362.86,362.86,362.86
1351942,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,360.0,360.0,360.0,360.0,360.0,Bees Creek,822,360.0,360.0,360.0
1351943,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,362.86,362.86,362.86,362.86,362.86,Stuart Park,820,362.86,362.86,362.86
1351944,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,362.86,362.86,362.86,362.86,362.86,Larrakeyah,820,362.86,362.86,362.86
1351945,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,362.86,362.86,362.86,362.86,362.86,Stuart Park,820,362.86,362.86,362.86
1351946,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,362.86,362.86,362.86,362.86,362.86,Parap,820,362.86,362.86,362.86
1351947,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,362.86,362.86,362.86,362.86,362.86,Stuart Park,820,362.86,362.86,362.86
1351948,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,133.0,133.0,133.0,133.0,133.0,Nightcliff,810,133.0,133.0,133.0
1351949,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,362.86,362.86,362.86,362.86,362.86,Tiwi,810,362.86,362.86,362.86
1351950,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,135.0,135.0,135.0,135.0,135.0,Rapid Creek,810,135.0,135.0,135.0
1351951,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Rosebery,832,210.85999999999999,210.85999999999999,210.85999999999999
1351952,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Leanyer,812,210.85999999999999,210.85999999999999,210.85999999999999
1351953,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,210.85999999999999,Rapid Creek,810,210.85999999999999,210.85999999999999,210.85999999999999
1351954,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.3,186.3,186.3,186.3,186.3,Zuccoli,832,186.3,186.3,186.3
1351941,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,362.86,362.86,362.86,362.86,362.86,Herbert,836,362.86,362.86,362.86
1351738,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,207.6,207.6,207.6,207.6,207.6,Woodroffe,830,207.6,207.6,207.6
1351863,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,246.6,246.6,246.6,246.6,246.6,Johnston,832,246.6,246.6,246.6
1351861,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,246.6,246.6,246.6,246.6,246.6,Driver,830,246.6,246.6,246.6
1351771,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,248.548,248.548,248.548,248.548,248.548,Driver,830,248.548,248.548,248.548
1351772,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,198.0,198.0,198.0,198.0,198.0,Darwin City,800,198.0,198.0,198.0
1351773,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,202.622,202.622,202.622,202.622,202.622,Stuart Park,820,202.622,202.622,202.622
1351774,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,267.88800000000003,267.88800000000003,267.88800000000003,267.88800000000003,267.88800000000003,Malak,812,267.88800000000003,267.88800000000003,267.88800000000003
1351775,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,267.88800000000003,267.88800000000003,267.88800000000003,267.88800000000003,267.88800000000003,Durack,830,267.88800000000003,267.88800000000003,267.88800000000003
1351776,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,377.44,377.44,377.44,377.44,377.44,Zuccoli,832,377.44,377.44,377.44
1351777,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,119.4,119.4,119.4,119.4,119.4,Virginia,834,119.4,119.4,119.4
1351778,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,267.88800000000003,267.88800000000003,267.88800000000003,267.88800000000003,267.88800000000003,Nightcliff,810,267.88800000000003,267.88800000000003,267.88800000000003
1351779,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,213.0,213.0,213.0,213.0,213.0,Rosebery,832,213.0,213.0,213.0
1351780,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,136.8,136.8,136.8,136.8,136.8,Nakara,810,136.8,136.8,136.8
1351781,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,353.0,353.0,353.0,353.0,353.0,Bellamack,832,353.0,353.0,353.0
1351782,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,136.8,136.8,136.8,136.8,136.8,Driver,830,136.8,136.8,136.8
1351783,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,33.0,33.0,33.0,33.0,33.0,Darwin City,800,33.0,33.0,33.0
1351784,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,136.8,136.8,136.8,136.8,136.8,Durack,830,136.8,136.8,136.8
1351785,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,52.0,52.0,52.0,52.0,52.0,Parap,820,52.0,52.0,52.0
1351786,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,132.2,132.2,132.2,132.2,132.2,Bakewell,832,132.2,132.2,132.2
1351787,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,132.2,132.2,132.2,132.2,132.2,Jingili,810,132.2,132.2,132.2
1351788,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,112.4,112.4,112.4,112.4,112.4,Durack,830,112.4,112.4,112.4
1351789,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,112.4,112.4,112.4,112.4,112.4,Farrar,830,112.4,112.4,112.4
1351790,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,112.4,112.4,112.4,112.4,112.4,Coconut Grove,810,112.4,112.4,112.4
1351791,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,112.4,112.4,112.4,112.4,112.4,Darwin City,800,112.4,112.4,112.4
1351792,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,147.4,147.4,147.4,147.4,147.4,Woolner,820,147.4,147.4,147.4
1351793,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,175.2,175.2,175.2,175.2,175.2,Johnston,832,175.2,175.2,175.2
1351794,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,175.2,175.2,175.2,175.2,175.2,Woodroffe,830,175.2,175.2,175.2
1351795,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,190.0,190.0,190.0,190.0,190.0,Karama,812,190.0,190.0,190.0
1351796,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,175.2,175.2,175.2,175.2,175.2,Woolner,820,175.2,175.2,175.2
1351797,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,175.2,175.2,175.2,175.2,175.2,Rosebery,832,175.2,175.2,175.2
1351770,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,248.548,248.548,248.548,248.548,248.548,Leanyer,812,248.548,248.548,248.548
1351798,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,254.0,254.0,254.0,254.0,254.0,Durack,830,254.0,254.0,254.0
1351769,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,193.06,193.06,193.06,193.06,193.06,The Gardens,820,193.06,193.06,193.06
1351767,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,193.26,193.26,193.26,193.26,193.26,Johnston,832,193.26,193.26,193.26
1351740,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,211.6,211.6,211.6,211.6,211.6,Jingili,810,211.6,211.6,211.6
1351741,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,211.6,211.6,211.6,211.6,211.6,Nightcliff,810,211.6,211.6,211.6
1351742,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,205.0,205.0,205.0,205.0,205.0,Johnston,832,205.0,205.0,205.0
1351743,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,211.6,211.6,211.6,211.6,211.6,Fannie Bay,820,211.6,211.6,211.6
1351744,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,211.6,211.6,211.6,211.6,211.6,Darwin City,800,211.6,211.6,211.6
1351745,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,194.0,194.0,194.0,194.0,194.0,Moulden,830,194.0,194.0,194.0
1351746,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,251.0,251.0,251.0,251.0,251.0,The Gardens,820,251.0,251.0,251.0
1351747,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,180.2,180.2,180.2,180.2,180.2,Darwin City,800,180.2,180.2,180.2
1351749,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.0,155.0,155.0,155.0,155.0,Durack,830,155.0,155.0,155.0
1351750,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,48.0,48.0,48.0,48.0,48.0,Rapid Creek,810,48.0,48.0,48.0
1351751,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,199.0,199.0,199.0,199.0,199.0,Gray,830,199.0,199.0,199.0
1351752,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,157.0,157.0,157.0,157.0,157.0,Nakara,810,157.0,157.0,157.0
1351753,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,163.26,163.26,163.26,163.26,163.26,Darwin City,800,163.26,163.26,163.26
1351755,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,163.26,163.26,163.26,163.26,163.26,Darwin City,800,163.26,163.26,163.26
1351756,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,130.0,130.0,130.0,130.0,130.0,Bakewell,832,130.0,130.0,130.0
1351757,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,100.0,100.0,100.0,100.0,100.0,Larrakeyah,820,100.0,100.0,100.0
1351758,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,283.0,283.0,283.0,283.0,283.0,Bellamack,832,283.0,283.0,283.0
1351759,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Stuart Park,820,230.42200000000003,230.42200000000003,230.42200000000003
1351760,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,163.26,163.26,163.26,163.26,163.26,Darwin City,800,163.26,163.26,163.26
1351761,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.3,186.3,186.3,186.3,186.3,Berrimah,828,186.3,186.3,186.3
1351762,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,184.66,184.66,184.66,184.66,184.66,Driver,830,184.66,184.66,184.66
1351763,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,163.26,163.26,163.26,163.26,163.26,Woodroffe,830,163.26,163.26,163.26
1351764,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,163.26,163.26,163.26,163.26,163.26,Rosebery,832,163.26,163.26,163.26
1351765,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,184.66,184.66,184.66,184.66,184.66,Wanguri,810,184.66,184.66,184.66
1351766,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Johnston,832,230.42200000000003,230.42200000000003,230.42200000000003
1351768,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,193.06,193.06,193.06,193.06,193.06,Rapid Creek,810,193.06,193.06,193.06
1351799,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,215.8,215.8,215.8,215.8,215.8,Bellamack,832,215.8,215.8,215.8
1351800,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,215.8,215.8,215.8,215.8,215.8,The Gardens,820,215.8,215.8,215.8
1351801,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,208.0,208.0,208.0,208.0,208.0,Gunn,832,208.0,208.0,208.0
1351834,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,245.0,245.0,245.0,245.0,245.0,Durack,830,245.0,245.0,245.0
1351835,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,191.4,191.4,191.4,191.4,191.4,Darwin City,800,191.4,191.4,191.4
1351836,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,338.0,338.0,338.0,338.0,338.0,Durack,830,338.0,338.0,338.0
1351837,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,230.42200000000003,Fannie Bay,820,230.42200000000003,230.42200000000003,230.42200000000003
1351838,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,191.4,191.4,191.4,191.4,191.4,Bakewell,832,191.4,191.4,191.4
1351839,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,240.6,240.6,240.6,240.6,240.6,Johnston,832,240.6,240.6,240.6
1351840,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,218.2,218.2,218.2,218.2,218.2,Darwin City,800,218.2,218.2,218.2
1351841,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,150.0,150.0,150.0,150.0,150.0,Darwin City,800,150.0,150.0,150.0
1351842,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,218.2,218.2,218.2,218.2,218.2,Darwin City,800,218.2,218.2,218.2
1351843,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,218.2,218.2,218.2,218.2,218.2,Darwin City,800,218.2,218.2,218.2
1351845,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,229.6,229.6,229.6,229.6,229.6,Durack,830,229.6,229.6,229.6
1351846,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,229.6,229.6,229.6,229.6,229.6,Rapid Creek,810,229.6,229.6,229.6
1351847,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,229.6,229.6,229.6,229.6,229.6,Rosebery,832,229.6,229.6,229.6
1351848,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,244.0,244.0,244.0,244.0,244.0,Durack,830,244.0,244.0,244.0
1351849,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,229.6,229.6,229.6,229.6,229.6,Muirhead,810,229.6,229.6,229.6
1351850,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,229.6,229.6,229.6,229.6,229.6,Bakewell,832,229.6,229.6,229.6
1351851,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,233.2,233.2,233.2,233.2,233.2,Farrar,830,233.2,233.2,233.2
1351852,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,233.2,233.2,233.2,233.2,233.2,Darwin City,800,233.2,233.2,233.2
1351853,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,233.2,233.2,233.2,233.2,233.2,Nightcliff,810,233.2,233.2,233.2
1351854,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,233.2,233.2,233.2,233.2,233.2,Moil,810,233.2,233.2,233.2
1351855,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,233.2,233.2,233.2,233.2,233.2,Darwin City,800,233.2,233.2,233.2
1351856,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,153.0,153.0,153.0,153.0,153.0,Darwin City,800,153.0,153.0,153.0
1351857,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,260.0,260.0,260.0,260.0,260.0,Parap,820,260.0,260.0,260.0
1351858,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,233.2,233.2,233.2,233.2,233.2,Darwin City,800,233.2,233.2,233.2
1351859,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,233.2,233.2,233.2,233.2,233.2,Rosebery Heights,832,233.2,233.2,233.2
1351860,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,233.2,233.2,233.2,233.2,233.2,Darwin City,800,233.2,233.2,233.2
1351833,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,166.0,166.0,166.0,166.0,166.0,Marrara,812,166.0,166.0,166.0
1351832,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,135.8,135.8,135.8,135.8,135.8,Anula,812,135.8,135.8,135.8
1351831,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,154.0,154.0,154.0,154.0,154.0,Karama,812,154.0,154.0,154.0
1351830,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,227.622,227.622,227.622,227.622,227.622,Bayview,820,227.622,227.622,227.622
1351802,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,172.0,172.0,172.0,172.0,172.0,Bakewell,832,172.0,172.0,172.0
1351803,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,228.8,228.8,228.8,228.8,228.8,Marrara,812,228.8,228.8,228.8
1351804,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,226.0,226.0,226.0,226.0,226.0,Darwin City,800,226.0,226.0,226.0
1351805,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,226.0,226.0,226.0,226.0,226.0,Nightcliff,810,226.0,226.0,226.0
1351806,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,255.0,255.0,255.0,255.0,255.0,Darwin City,800,255.0,255.0,255.0
1351807,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,240.0,240.0,240.0,240.0,240.0,Durack,830,240.0,240.0,240.0
1351808,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,244.0,244.0,244.0,244.0,244.0,Berrimah,828,244.0,244.0,244.0
1351809,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,229.0,229.0,229.0,229.0,229.0,Tiwi,810,229.0,229.0,229.0
1351810,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,229.0,229.0,229.0,229.0,229.0,Muirhead,810,229.0,229.0,229.0
1351811,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,229.0,229.0,229.0,229.0,229.0,Darwin City,800,229.0,229.0,229.0
1351812,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,229.0,229.0,229.0,229.0,229.0,Moulden,830,229.0,229.0,229.0
1351813,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,223.0,223.0,223.0,223.0,223.0,Gray,830,223.0,223.0,223.0
1351814,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,207.8,207.8,207.8,207.8,207.8,Humpty Doo,836,207.8,207.8,207.8
1351862,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,246.6,246.6,246.6,246.6,246.6,Bakewell,832,246.6,246.6,246.6
1351815,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,207.8,207.8,207.8,207.8,207.8,Howard Springs,835,207.8,207.8,207.8
